False	15	100.46875	2661.5
False	15	88.671875	2340.5
False	15	90.96875	2383.5
False	15	93.25	2438.5
False	15	95.546875	2503.5
False	15	97.8125	2572.25
False	15	100.09375	2646.0
False	15	102.390625	2733.75
False	15	104.671875	2828.25
False	15	106.84375	2791.0
False	0	116.59375	0.0
False	15	112.15625	1110.25
False	15	114.484375	1152.25
False	15	116.671875	1217.75
False	15	118.859375	1279.75
False	15	121.171875	1332.25
False	15	130.328125	0.0
False	15	132.625	0.0
False	15	127.640625	2035.75
False	15	129.84375	2194.25
False	0	139.453125	0.0
False	0	141.734375	0.0
False	15	136.390625	3843.75
False	0	146.296875	0.0
False	12	140.9375	4253.25
False	12	143.25	3766.5
False	0	153.15625	0.0
False	15	147.75	4764.5
False	0	157.71875	0.0
False	0	160.0	0.0
False	15	154.9375	2920.0
False	0	164.734375	0.0
False	0	167.03125	0.0
False	0	169.328125	0.0
False	0	171.625	0.0
False	0	173.921875	0.0
False	0	176.21875	0.0
False	0	178.515625	0.0
False	0	180.8125	0.0
False	0	183.109375	0.0
False	0	185.421875	0.0
False	0	187.5	0.0
False	0	189.78125	0.0
False	0	192.0625	0.0
False	0	194.359375	0.0
False	0	196.625	0.0
False	0	198.890625	0.0
False	0	201.1875	0.0
False	0	203.453125	0.0
False	0	205.75	0.0
False	0	208.015625	0.0
False	7	210.28125	189.5
False	15	205.46875	2175.75
False	15	207.796875	2117.75
False	15	210.09375	2065.25
False	15	212.4375	2015.75
False	15	214.765625	1968.0
False	15	217.0625	1924.75
False	15	219.375	1894.5
False	15	221.6875	1851.75
False	0	231.1875	0.0
False	15	226.3125	1810.0
False	8	228.546875	1788.75
False	15	230.90625	1647.5
False	0	240.296875	0.0
False	0	242.578125	0.0
False	0	244.875	0.0
False	15	240.0625	1620.25
False	15	242.359375	1619.75
False	15	244.671875	1617.5
False	15	246.84375	1748.5
False	15	249.15625	1759.5
False	15	251.4375	1770.75
False	15	253.75	1775.0
False	0	263.21875	0.0
False	0	265.5	0.0
False	0	267.78125	0.0
False	0	270.078125	0.0
False	0	272.375	0.0
False	0	274.65625	0.0
False	0	276.953125	0.0
False	0	279.25	0.0
False	0	281.546875	0.0
False	0	283.921875	0.0
False	0	286.234375	0.0
False	0	288.53125	0.0
False	0	290.828125	0.0
False	0	293.140625	0.0
False	0	295.4375	0.0
False	0	297.71875	0.0
False	0	300.03125	0.0
False	0	302.328125	0.0
False	0	304.640625	0.0
False	0	306.59375	0.0
False	15	307.140625	261.0
False	15	308.71875	260.75
False	15	311.28125	267.75
False	15	314.40625	267.25
False	15	318.1875	0.0
False	15	320.46875	0.0
False	15	319.25	318.25
False	15	325.046875	0.0
False	15	327.328125	0.0
False	15	325.6875	380.0
False	15	327.828125	395.25
False	15	334.34375	0.0
False	15	336.625	0.0
False	15	333.65625	553.25
False	15	335.671875	610.0
False	0	343.5	0.0
False	15	345.8125	0.0
False	15	340.453125	4201.5
False	15	342.734375	4201.5
False	15	345.03125	4277.0
False	15	347.28125	4167.25
True	15	349.578125	4178.5
False	15	351.84375	4236.5
False	15	354.140625	4480.5
False	15	356.421875	4550.75
False	15	358.703125	4657.25
False	15	1.0	4741.25
False	15	3.4375	3300.5
False	15	5.5625	4986.75
False	15	7.859375	5092.75
False	15	10.265625	3432.5
False	15	12.515625	3416.25
False	0	22.375	0.0
False	15	17.15625	3077.0
False	12	19.625	2172.25
False	10	21.90625	2168.0
False	11	24.203125	2180.5
False	10	26.5	2202.5
False	15	28.640625	2670.25
False	15	30.90625	2790.25
False	15	33.21875	2580.25
False	11	35.921875	1851.25
False	12	38.265625	1847.0
False	10	40.53125	1859.5
False	11	43.171875	1317.25
False	13	45.484375	1287.0
False	15	47.8125	1266.5
False	15	50.203125	1235.5
False	15	52.421875	1239.5
False	15	54.78125	1241.5
False	15	63.921875	0.0
False	15	66.015625	0.0
False	15	60.96875	2095.75
False	15	63.25	2095.75
False	15	65.5625	2097.25
False	15	67.828125	2102.25
False	15	70.09375	2110.0
False	15	72.375	2134.0
False	15	74.671875	2146.5
False	15	76.96875	2162.25
False	15	79.234375	2187.0
False	15	81.484375	2204.0
False	15	84.0	2017.75
False	15	86.34375	1954.0
False	15	88.5	2339.5
False	15	90.828125	2373.5
False	15	93.09375	2432.5
False	15	95.375	2499.5
False	15	97.65625	2566.25
False	15	99.953125	2635.0
False	15	102.21875	2729.0
False	15	104.53125	2822.25
False	15	106.6875	2787.5
False	0	116.4375	0.0
False	15	112.046875	1108.0
False	15	114.328125	1147.0
False	15	116.53125	1213.0
False	15	118.78125	1273.5
False	15	121.0	1329.5
False	15	130.171875	0.0
False	12	132.46875	0.0
False	15	127.46875	2033.5
False	15	129.71875	2187.5
False	14	131.90625	2321.5
False	0	141.578125	0.0
False	15	136.25	3861.75
False	0	146.140625	0.0
False	13	140.78125	4236.5
False	15	143.125	3751.75
False	0	153.0	0.0
False	15	147.59375	4737.25
False	0	157.578125	0.0
False	0	159.859375	0.0
False	15	154.78125	2918.5
False	13	157.0625	2956.0
False	0	166.875	0.0
False	0	169.171875	0.0
False	0	171.46875	0.0
False	0	173.75	0.0
False	0	176.0625	0.0
False	0	178.359375	0.0
False	0	180.65625	0.0
False	0	182.953125	0.0
False	0	185.25	0.0
False	0	187.34375	0.0
False	0	189.609375	0.0
False	0	191.90625	0.0
False	0	194.171875	0.0
False	0	196.46875	0.0
False	0	198.734375	0.0
False	0	201.015625	0.0
False	0	203.296875	0.0
False	0	205.578125	0.0
False	0	207.859375	0.0
False	9	210.125	188.5
False	15	205.296875	2179.75
False	15	207.640625	2118.5
False	15	209.953125	2066.25
False	15	212.265625	2018.0
False	15	214.5625	1970.25
False	15	216.875	1928.25
False	15	219.21875	1896.75
False	15	221.515625	1861.0
False	11	226.75	399.0
False	15	226.078125	1817.75
False	0	235.53125	0.0
False	15	230.734375	1649.5
False	0	240.125	0.0
False	0	242.40625	0.0
False	7	239.90625	436.5
False	15	239.890625	1619.25
False	15	242.171875	1620.75
False	15	244.453125	1615.25
False	15	246.671875	1748.75
False	15	248.96875	1759.25
False	15	251.265625	1763.25
False	15	253.578125	1774.75
False	0	263.03125	0.0
False	0	265.328125	0.0
False	0	267.625	0.0
False	0	269.90625	0.0
False	0	272.203125	0.0
False	0	274.5	0.0
False	0	276.78125	0.0
False	0	279.078125	0.0
False	0	281.375	0.0
False	0	283.734375	0.0
False	0	286.046875	0.0
False	0	288.34375	0.0
False	0	290.640625	0.0
False	0	292.953125	0.0
False	0	295.25	0.0
False	0	297.53125	0.0
False	0	299.828125	0.0
False	0	302.140625	0.0
False	0	304.4375	0.0
False	15	302.96875	326.0
False	15	307.046875	261.0
False	15	309.59375	260.75
False	15	311.9375	268.0
False	15	313.9375	267.25
False	15	318.0	0.0
False	15	320.28125	0.0
False	15	322.5625	0.0
False	15	324.859375	0.0
False	15	327.140625	0.0
False	15	325.421875	385.5
False	15	327.640625	393.0
False	15	334.15625	0.0
False	9	336.4375	0.0
False	15	333.515625	543.5
False	15	335.40625	606.75
False	0	343.3125	0.0
False	15	337.96875	4170.5
False	15	340.25	4206.5
False	15	342.5625	4183.5
False	15	344.84375	4278.75
False	15	347.109375	4238.0
True	15	349.390625	4167.25
False	15	351.671875	4223.0
False	15	353.953125	4493.75
False	15	356.25	4543.0
False	15	358.546875	4645.0
False	15	0.796875	4754.0
False	15	3.078125	4854.75
False	15	5.390625	4948.25
False	15	7.65625	5071.75
False	15	10.09375	3427.0
False	15	12.328125	3408.75
False	0	22.171875	0.0
False	15	16.9375	3086.0
False	12	19.453125	2177.0
False	10	21.703125	2160.75
False	11	24.015625	2180.5
False	10	26.296875	2195.0
False	15	28.4375	2670.25
False	15	30.71875	2825.25
False	15	33.03125	2563.25
False	12	35.765625	1851.5
False	12	38.046875	1844.25
False	10	40.34375	1853.5
False	11	42.96875	1318.25
False	12	45.328125	1289.25
False	14	47.625	1267.25
False	15	50.03125	1234.5
False	15	52.25	1241.5
False	15	54.59375	1242.0
False	15	56.90625	1249.25
False	0	66.015625	0.0
False	15	60.796875	2095.0
False	15	63.09375	2096.5
False	15	65.34375	2098.25
False	15	67.671875	2101.75
False	15	69.921875	2109.25
False	15	72.1875	2126.5
False	15	74.46875	2145.0
False	15	76.765625	2169.25
False	15	79.03125	2194.25
False	15	81.328125	2223.25
False	15	83.859375	2035.75
False	15	86.15625	1949.5
False	15	88.328125	2338.0
False	15	90.65625	2372.5
False	15	92.90625	2428.75
False	15	95.1875	2494.5
False	15	97.5	2560.75
False	15	99.78125	2635.0
False	15	102.09375	2713.75
False	15	104.34375	2806.25
False	15	106.53125	2812.75
False	9	108.828125	2709.0
False	15	111.9375	1107.75
False	15	114.1875	1141.75
False	15	116.328125	1210.0
False	15	118.5625	1267.25
False	15	120.8125	1324.0
False	15	123.09375	1370.25
False	0	132.296875	0.0
False	15	127.328125	2027.0
False	15	129.53125	2178.0
False	15	131.78125	2311.0
False	0	141.421875	0.0
False	15	136.09375	3864.5
False	0	146.0	0.0
False	12	140.625	4238.0
False	15	142.9375	3749.25
False	0	152.84375	0.0
False	15	147.453125	4661.25
False	0	157.40625	0.0
False	0	159.6875	0.0
False	10	154.640625	2931.75
False	15	156.921875	2961.5
False	0	166.71875	0.0
False	0	169.0	0.0
False	0	171.3125	0.0
False	0	173.609375	0.0
False	0	175.90625	0.0
False	0	178.203125	0.0
False	0	180.5	0.0
False	0	182.796875	0.0
False	0	185.09375	0.0
False	0	187.203125	0.0
False	0	189.484375	0.0
False	0	191.765625	0.0
False	0	194.046875	0.0
False	0	196.328125	0.0
False	0	198.609375	0.0
False	0	200.875	0.0
False	0	203.15625	0.0
False	0	205.4375	0.0
False	14	200.359375	2204.5
False	8	209.96875	189.25
False	15	205.15625	2182.75
False	15	207.484375	2129.75
False	15	209.796875	2077.75
False	15	212.140625	2027.75
False	15	214.40625	1980.75
False	15	216.734375	1930.0
False	15	219.078125	1899.75
False	15	221.328125	1864.0
False	12	226.40625	396.5
False	15	225.9375	1820.5
False	0	235.40625	0.0
False	15	230.609375	1649.5
False	0	239.984375	0.0
False	0	242.28125	0.0
False	8	240.0625	436.25
False	15	239.734375	1622.0
False	15	242.03125	1622.0
False	15	244.328125	1613.75
False	15	246.546875	1753.5
False	15	248.890625	1758.5
False	15	251.203125	1760.5
False	15	253.4375	1773.0
False	0	262.90625	0.0
False	0	265.203125	0.0
False	0	267.5	0.0
False	0	269.796875	0.0
False	0	272.09375	0.0
False	0	274.375	0.0
False	0	276.65625	0.0
False	0	278.953125	0.0
False	0	281.25	0.0
False	0	283.625	0.0
False	0	285.921875	0.0
False	0	288.234375	0.0
False	0	290.53125	0.0
False	0	292.828125	0.0
